Código Postal,Estado,Municipio,Ciudad,Tipo de Asentamiento,Asentamiento,Clave de Oficina
16057,Ciudad de México,Xochimilco,Ciudad de México,Unidad habitacional,Redención,16001
16059,Ciudad de México,Xochimilco,Ciudad de México,Colonia,"Pblo. Stgo.Tepalcatlalpan, U. H. Rinconada del Sur",16001
16060,Ciudad de México,Xochimilco,Ciudad de México,Colonia,El Mirador,16001
16090,Ciudad de México,Xochimilco,Ciudad de México,Barrio,Barrio Xaltocan,16001
16240,Ciudad de México,Xochimilco,Ciudad de México,Campamento,Tlaxopan 2a Sección,16001
16244,Ciudad de México,Xochimilco,Ciudad de México,Campamento,Tlaxopan Norte,16001
16514,Ciudad de México,Xochimilco,Ciudad de México,Campamento,Tetitla la Gallera,16001
16609,Ciudad de México,Xochimilco,Ciudad de México,Barrio,Barrio La Candelaria,16001
16615,Ciudad de México,Xochimilco,Ciudad de México,Barrio,Barrio La Asunción,16001
16630,Ciudad de México,Xochimilco,Ciudad de México,Barrio,Barrio San Juan Moyotepec,16001
16739,Ciudad de México,Xochimilco,Ciudad de México,Colonia,San Isidro,16001
16750,Ciudad de México,Xochimilco,Ciudad de México,Barrio,Barrio Calyequita,16001
16780,Ciudad de México,Xochimilco,Ciudad de México,Colonia,Cerrillos Primera Sección,16001
16810,Ciudad de México,Xochimilco,Ciudad de México,Campamento,Nueva Tenochtitlán,16001
16888,Ciudad de México,Xochimilco,Ciudad de México,Campamento,Paraje Tlachiultepec,16001
16888,Ciudad de México,Xochimilco,Ciudad de México,Campamento,El Teoca,16001
16888,Ciudad de México,Xochimilco,Ciudad de México,Campamento,Rinconada del Teoca,16001
16909,Ciudad de México,Xochimilco,Ciudad de México,Campamento,Club Monte Sur,16001
